X (ms);C0:_to.Axis_2.positioningState.actualPosition;C1:_device.qq
0,000000;1,166000;0,000000
3,000000;1,166000;0,000000
6,000000;1,166000;0,000000
9,000000;1,166000;0,000000
12,000000;1,166000;0,000000
15,000000;1,166000;0,000000
18,000000;1,166000;0,000000
21,000000;1,166000;0,000000
24,000000;1,166000;0,000000
27,000000;1,166000;0,000000
30,000000;1,166000;0,000000
33,000000;1,166000;0,000000
36,000000;1,166000;0,000000
39,000000;1,166000;0,000000
42,000000;1,166000;0,000000
45,000000;1,166000;0,000000
48,000000;1,166000;0,000000
51,000000;1,166000;0,000000
54,000000;1,166000;0,000000
57,000000;1,166000;0,000000
60,000000;1,166000;0,000000
63,000000;1,166000;0,000000
66,000000;1,166000;0,000000
69,000000;1,166000;0,000000
72,000000;1,166000;0,000000
75,000000;1,166000;0,000000
78,000000;1,166000;0,000000
81,000000;1,166000;0,000000
84,000000;1,166000;0,000000
87,000000;1,166000;0,000000
90,000000;1,166000;0,000000
93,000000;1,166000;0,000000
96,000000;1,166000;0,000000
99,000000;1,166000;0,000000
102,000000;1,166000;0,000000
105,000000;1,166000;0,000000
108,000000;1,166000;0,000000
111,000000;1,166000;0,000000
114,000000;1,166000;0,000000
117,000000;1,166000;0,000000
120,000000;1,166000;0,000000
123,000000;1,166000;0,000000
126,000000;1,166000;0,000000
129,000000;1,166000;0,000000
132,000000;1,166000;0,000000
135,000000;1,166000;0,000000
138,000000;1,166000;0,000000
141,000000;1,166000;0,000000
144,000000;1,166000;0,000000
147,000000;1,166000;0,000000
150,000000;1,166000;0,000000
153,000000;1,166000;0,000000
156,000000;1,166000;0,000000
159,000000;1,166000;0,000000
162,000000;1,166000;0,000000
165,000000;1,166000;0,000000
168,000000;1,166000;0,000000
171,000000;1,166000;0,000000
174,000000;1,166000;0,000000
177,000000;1,166000;0,000000
180,000000;1,166000;0,000000
183,000000;1,166000;0,000000
186,000000;1,166000;0,000000
189,000000;1,166000;0,000000
192,000000;1,166000;0,000000
195,000000;1,166000;0,000000
198,000000;1,166000;0,000000
201,000000;1,166000;0,000000
204,000000;1,166000;0,000000
207,000000;1,166000;0,000000
210,000000;1,166000;0,000000
213,000000;1,166000;0,000000
216,000000;1,166000;0,000000
219,000000;1,166000;0,000000
222,000000;1,166000;0,000000
225,000000;1,166000;0,000000
228,000000;1,166000;0,000000
231,000000;1,166000;0,000000
234,000000;1,166000;0,000000
237,000000;1,166000;0,000000
240,000000;1,166000;0,000000
243,000000;1,166000;0,000000
246,000000;1,166000;0,000000
249,000000;1,166000;0,000000
252,000000;1,166000;0,000000
255,000000;1,166000;0,000000
258,000000;1,166000;0,000000
261,000000;1,166000;0,000000
264,000000;1,166000;0,000000
267,000000;1,166000;0,000000
270,000000;1,166000;0,000000
273,000000;1,166000;0,000000
276,000000;1,166000;0,000000
279,000000;1,166000;0,000000
282,000000;1,166000;0,000000
285,000000;1,166000;0,000000
288,000000;1,166000;0,000000
291,000000;1,166000;0,000000
294,000000;1,166000;0,000000
297,000000;1,166000;0,000000
300,000000;1,166000;0,000000
303,000000;1,166000;0,000000
306,000000;1,166000;0,000000
309,000000;1,166000;0,000000
312,000000;1,166000;0,000000
315,000000;1,166000;0,000000
318,000000;1,166000;0,000000
321,000000;1,166000;0,000000
324,000000;1,166000;0,000000
327,000000;1,166000;0,000000
330,000000;1,166000;0,000000
333,000000;1,166000;0,000000
336,000000;1,166000;0,000000
339,000000;1,166000;0,000000
342,000000;1,166000;0,000000
345,000000;1,166000;0,000000
348,000000;1,166000;0,000000
351,000000;1,166000;0,000000
354,000000;1,166000;0,000000
357,000000;1,166000;0,000000
360,000000;1,166000;0,000000
363,000000;1,166000;0,000000
366,000000;1,166000;0,000000
369,000000;1,166000;0,000000
372,000000;1,166000;0,000000
375,000000;1,166000;0,000000
378,000000;1,166000;0,000000
381,000000;1,166000;0,000000
384,000000;1,166000;0,000000
387,000000;1,166000;0,000000
390,000000;1,166000;0,000000
393,000000;1,166000;0,000000
396,000000;1,166000;0,000000
399,000000;1,166000;0,000000
402,000000;1,166000;0,000000
405,000000;1,166000;0,000000
408,000000;1,166000;0,000000
411,000000;1,166000;0,000000
414,000000;1,166000;0,000000
417,000000;1,166000;0,000000
420,000000;1,166000;0,000000
423,000000;1,166000;0,000000
426,000000;1,166000;0,000000
429,000000;1,166000;0,000000
432,000000;1,166000;0,000000
435,000000;1,166000;0,000000
438,000000;1,166000;0,000000
441,000000;1,166000;0,000000
444,000000;1,166000;0,000000
447,000000;1,166000;0,000000
450,000000;1,166000;0,000000
453,000000;1,166000;0,000000
456,000000;1,166000;0,000000
459,000000;1,166000;0,000000
462,000000;1,166000;0,000000
465,000000;1,166000;0,000000
468,000000;1,166000;0,000000
471,000000;1,166000;0,000000
474,000000;1,166000;0,000000
477,000000;1,166000;0,000000
480,000000;1,166000;0,000000
483,000000;1,166000;0,000000
486,000000;1,166000;0,000000
489,000000;1,166000;0,000000
492,000000;1,166000;0,000000
495,000000;1,166000;0,000000
498,000000;1,166000;0,000000
501,000000;1,166000;0,000000
504,000000;1,166000;0,000000
507,000000;1,166000;0,000000
510,000000;1,166000;0,000000
513,000000;1,166000;0,000000
516,000000;1,166000;0,000000
519,000000;1,166000;0,000000
522,000000;1,166000;0,000000
525,000000;1,166000;0,000000
528,000000;1,166000;0,000000
531,000000;1,166000;0,000000
534,000000;1,166000;0,000000
537,000000;1,166000;0,000000
540,000000;1,166000;0,000000
543,000000;1,166000;0,000000
546,000000;1,166000;0,000000
549,000000;1,166000;0,000000
552,000000;1,166000;0,000000
555,000000;1,166000;0,000000
558,000000;1,166000;0,000000
561,000000;1,166000;0,000000
564,000000;1,166000;0,000000
567,000000;1,166000;0,000000
570,000000;1,166000;0,000000
573,000000;1,166000;0,000000
576,000000;1,166000;0,000000
579,000000;1,166000;0,000000
582,000000;1,166000;0,000000
585,000000;1,166000;0,000000
588,000000;1,166000;0,000000
591,000000;1,166000;0,000000
594,000000;1,166000;0,000000
597,000000;1,166000;0,000000
600,000000;1,166000;0,000000
603,000000;1,166000;0,000000
606,000000;1,166000;0,000000
609,000000;1,166000;0,000000
612,000000;1,166000;0,000000
615,000000;1,166000;0,000000
618,000000;1,166000;0,000000
621,000000;1,166000;0,000000
624,000000;1,166000;0,000000
627,000000;1,166000;0,000000
630,000000;1,166000;0,000000
633,000000;1,166000;0,000000
636,000000;1,166000;0,000000
639,000000;1,166000;0,000000
642,000000;1,166000;0,000000
645,000000;1,166000;0,000000
648,000000;1,166000;0,000000
651,000000;1,166000;0,000000
654,000000;1,166000;0,000000
657,000000;1,166000;0,000000
660,000000;1,166000;0,000000
663,000000;1,166000;0,000000
666,000000;1,166000;0,000000
669,000000;1,166000;0,000000
672,000000;1,166000;0,000000
675,000000;1,166000;0,000000
678,000000;1,166000;0,000000
681,000000;1,166000;0,000000
684,000000;1,166000;0,000000
687,000000;1,166000;0,000000
690,000000;1,166000;0,000000
693,000000;1,166000;0,000000
696,000000;1,166000;0,000000
699,000000;1,166000;0,000000
702,000000;1,166000;0,000000
705,000000;1,166000;0,000000
708,000000;1,166000;0,000000
711,000000;1,166000;0,000000
714,000000;1,166000;0,000000
717,000000;1,167000;0,000000
720,000000;1,167000;0,000000
723,000000;1,167000;0,000000
726,000000;1,167000;0,000000
729,000000;1,167000;0,000000
732,000000;1,167000;0,000000
735,000000;1,167000;0,000000
738,000000;1,167000;0,000000
741,000000;1,167000;0,000000
744,000000;1,167000;0,000000
747,000000;1,167000;0,000000
750,000000;1,167000;0,000000
753,000000;1,167000;0,000000
756,000000;1,167000;0,000000
759,000000;1,167000;0,000000
762,000000;1,167000;0,000000
765,000000;1,167000;0,000000
768,000000;1,167000;0,000000
771,000000;1,167000;0,000000
774,000000;1,167000;0,000000
777,000000;1,167000;0,000000
780,000000;1,167000;0,000000
783,000000;1,167000;0,000000
786,000000;1,167000;0,000000
789,000000;1,167000;0,000000
792,000000;1,167000;0,000000
795,000000;1,167000;0,000000
798,000000;1,167000;0,000000
801,000000;1,167000;0,000000
804,000000;1,167000;0,000000
807,000000;1,167000;0,000000
810,000000;1,167000;0,000000
813,000000;1,167000;0,000000
816,000000;1,167000;0,000000
819,000000;1,167000;0,000000
822,000000;1,167000;0,000000
825,000000;1,167000;0,000000
828,000000;1,167000;0,000000
